met_id	met_name	met_comp	met_single	met_de
cpd11854[c0]	Aldose-c0	1	NA	NA
cpd11908[c0]	tRNA(Asn)-c0	1	NA	NA
cpd11909[c0]	tRNA(Asp)-c0	1	NA	NA
cpd11910[c0]	tRNA(Cys)-c0	1	NA	NA
cpd11911[c0]	tRNA(Gln)-c0	1	NA	NA
cpd11912[c0]	tRNA-Glu-c0	1	NA	NA
cpd11914[c0]	tRNA(His)-c0	1	NA	NA
cpd11916[c0]	tRNA(Leu)-c0	1	NA	NA
cpd11917[c0]	tRNA(Lys)-c0	1	NA	NA
cpd11918[c0]	tRNA(Met)-c0	1	NA	NA
cpd11919[c0]	tRNA(Phe)-c0	1	NA	NA
cpd11921[c0]	tRNA(Ser)-c0	1	NA	NA
cpd11922[c0]	tRNA(Thr)-c0	1	NA	NA
cpd11923[c0]	tRNA(Trp)-c0	1	NA	NA
cpd11973[c0]	Dinucleotide-c0	1	NA	NA
cpd11976[c0]	Maltodextrin-c0	1	NA	NA
cpd11976[e0]	Maltodextrin-e0	2	NA	NA
cpd11985[c0]	tRNA guanine-c0	1	NA	NA
cpd11986[c0]	tRNA queuine-c0	1	NA	NA
cpd12003[c0]	L-Leucyl-tRNA-c0	1	NA	NA
cpd12005[c0]	Lipoylprotein-c0	1	NA	NA
cpd12060[c0]	Gln-tRNA(Gln)-c0	1	NA	NA
cpd12062[c0]	Insulin dithiol-c0	1	NA	NA
cpd12072[c0]	Protein dithiol-c0	1	NA	NA
cpd12105[c0]	L-Methionyl-tRNA-c0	1	NA	NA
cpd12132[c0]	L-Seryl-tRNA(Ser)-c0	1	NA	NA
cpd12139[c0]	Protein disulfide-c0	1	NA	NA
cpd12174[c0]	S-Alkyl-L-cysteine-c0	1	NA	NA
cpd12194[c0]	L-Tyrosyl-tRNA(Tyr)-c0	1	NA	NA
cpd12213[c0]	S-Aryl-L-cysteine-c0	1	NA	NA
cpd12225[c0]	Dihydrolipolprotein-c0	1	NA	NA
cpd12226[c0]	L-Aspartyl-tRNA(Asp)-c0	1	NA	NA
cpd12227[c0]	L-Glutamyl-tRNA-Glu-c0	1	NA	NA
cpd12228[c0]	L-Histidyl-tRNA(His)-c0	1	NA	NA
cpd12229[c0]	L-Threonyl-tRNA(Thr)-c0	1	NA	NA
cpd12255[c0]	L-Cysteinyl-tRNA(Cys)-c0	1	NA	NA
cpd12313[c0]	Asn-tRNA(Asn)-c0	1	NA	NA
cpd12335[c0]	L-Phenylalanyl-tRNA(Phe)-c0	1	NA	NA
cpd12336[c0]	L-Tryptophanyl-tRNA(Trp)-c0	1	NA	NA
cpd12338[c0]	N-Substituted amino acid-c0	1	NA	NA
cpd12370[c0]	apo-ACP	1	NA	NA
cpd12371[c0]	MGDG-c0	1	NA	NA
cpd12378[c0]	Ribonucleoside diphosphate-c0	1	NA	NA
cpd12414[c0]	N-Substituted aminoacyl-tRNA-c0	1	NA	NA
cpd12458[c0]	Stearoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd12529[c0]	2-Hexadecenoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd12543[c0]	Carboxybiotin-carboxyl-carrier protein-c0	1	NA	NA
cpd12633[c0]	2,3-Di-O-acyl-1-O-(6-O-alpha-D-galactosyl-beta-D-galactosyl)-D- glycerol-c0	1	NA	NA
cpd12689[c0]	3-Oxotetradecanoyl-CoA-c0	1	NA	NA
cpd12751[c0]	O-Phosphorylhomoserine-c0	1	NA	NA
cpd12813[c0]	DGDG-c0	1	NA	NA
cpd12848[c0]	Holo-[carboxylase]-c0	1	NA	NA
cpd12849[c0]	Lysophospholipid-c0	1	NA	NA
cpd14496[c0]	myo-Inositol phosphate-c0	1	NA	NA
cpd14795[c0]	Benzyl cyanide-c0	1	NA	NA
cpd14874[c0]	UDP-L-Ara4N-c0	1	NA	NA
cpd14876[c0]	UDP-L-Ara4O-c0	1	NA	NA
cpd14883[c0]	alpha-Linolenoyl-CoA-c0	1	NA	NA
cpd14886[c0]	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA-c0	1	NA	NA
cpd14890[c0]	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA-c0	1	NA	NA
cpd14894[c0]	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA-c0	1	NA	NA
cpd14935[c0]	3-Oxostearoyl-CoA-c0	1	NA	NA
cpd14937[c0]	(2E)-Octadecenoyl-CoA-c0	1	NA	NA
cpd14940[c0]	(2E)-Octadecenoyl-[acp]-c0	1	NA	NA
cpd14953[c0]	Protein N6-(octanoyl)lysine-c0	1	NA	NA
cpd14957[c0]	Apoprotein-c0	1	NA	NA
cpd15046[c0]	3-Oxo-OPC8-CoA-c0	1	NA	NA
cpd15047[c0]	OPC6-CoA-c0	1	NA	NA
cpd15050[c0]	3-Oxo-OPC6-CoA-c0	1	NA	NA
cpd15051[c0]	OPC4-CoA-c0	1	NA	NA
cpd15054[c0]	3-Oxo-OPC4-CoA-c0	1	NA	NA
cpd15055[c0]	(+)-7-Isojasmonic acid CoA-c0	1	NA	NA
cpd15092[c0]	(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA-c0	1	NA	NA
cpd15095[c0]	(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA-c0	1	NA	NA
cpd15170[c0]	7-Methyl-3-oxo-6-octenoyl-CoA-c0	1	NA	NA
cpd15174[c0]	5-Methylhex-4-enoyl-CoA-c0	1	NA	NA
cpd15175[c0]	5-Methyl-3-oxo-4-hexenoyl-CoA-c0	1	NA	NA
cpd15176[c0]	3-Fluorocatechol-c0	1	NA	NA
cpd15177[c0]	4-Fluorocatechol-c0	1	NA	NA
cpd15182[c0]	3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate-c0	1	NA	NA
cpd15183[c0]	5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate-c0	1	NA	NA
cpd15184[c0]	4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate-c0	1	NA	NA
cpd15239[c0]	Hexadecenoyl-ACP-c0	1	NA	NA
cpd15249[c0]	L-Lysine-tRNA (Lys)-c0	1	NA	NA
cpd15268[c0]	Octadecanoyl-ACP-c0	1	NA	NA
cpd15277[c0]	Palmitoyl-ACP-c0	1	NA	NA
cpd15290[c0]	Ubiquinone-6-c0	1	NA	NA
cpd15291[c0]	Ubiquinol-6-c0	1	NA	NA
cpd15294[c0]	Tetradecenoyl-ACP-c0	1	NA	NA
cpd15302[c0]	glycogen(n-1)-c0	1	NA	NA
cpd15351[c0]	2-Dehydro-L-gulonate-c0	1	NA	NA
cpd15352[c0]	2-Demethylmenaquinone 8-c0	1	NA	NA
cpd15353[c0]	2-Demethylmenaquinol 8-c0	1	NA	NA
cpd15366[c0]	(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15368[c0]	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15369[c0]	(R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15370[c0]	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15371[c0]	R-3-Hydroxyoctadecanoyl-acyl-carrierprotein--c0	1	NA	NA
cpd15373[c0]	3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15374[c0]	3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15375[c0]	3-oxo-cis-palm-9-eoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15376[c0]	3-oxo-cis-vacc-11-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15377[c0]	3-Oxooctadecanoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15413[c0]	branching glycogen-c0	1	NA	NA
cpd15415[c0]	cis-dodec-5-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15416[c0]	cis-dec-3-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15432[c0]	core oligosaccharide lipid A	1	NA	NA
cpd15480[c0]	glutaredoxin (oxidized)-c0	1	NA	NA
cpd15481[c0]	glutaredoxin (reduced)-c0	1	NA	NA
cpd15494[c0]	Maltoheptaose-c0	1	NA	NA
cpd15494[e0]	Maltoheptaose-e0	2	NA	NA
cpd15499[c0]	Menaquinol 8-c0	1	NA	NA
cpd15500[c0]	Menaquinone 8-c0	1	NA	NA
cpd15504[c0]	two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)-c0	1	NA	NA
cpd15505[c0]	two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)-c0	1	NA	NA
cpd15506[c0]	two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)-c0	1	NA	NA
cpd15508[c0]	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)-c0	1	NA	NA
cpd15509[c0]	two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)-c0	1	NA	NA
cpd15510[c0]	two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)-c0	1	NA	NA
cpd15511[c0]	two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)-c0	1	NA	NA
cpd15514[c0]	two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)-c0	1	NA	NA
cpd15515[c0]	three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)-c0	1	NA	NA
cpd15533[c0]	phosphatidylethanolamine dioctadecanoyl	1	NA	NA
cpd15540[c0]	Phosphatidylglycerol dioctadecanoyl	1	NA	NA
cpd15560[c0]	Ubiquinone-8-c0	1	NA	NA
cpd15561[c0]	Ubiquinol-8-c0	1	NA	NA
cpd15568[c0]	trans-3-cis-11-vacceoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15569[c0]	trans-3-cis-5-dodecenoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15570[c0]	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15571[c0]	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15572[c0]	trans-octadec-2-enoyl-[acyl-carrier protein]-c0	1	NA	NA
cpd15619[c0]	octanal-c0	1	NA	NA
cpd15665[c0]	Peptidoglycan polymer (n subunits)	1	NA	NA
cpd15666[c0]	Peptidoglycan polymer (n-1 subunits)	1	NA	NA
cpd15695[c0]	Diisoheptadecanoylphosphatidylethanolamine	1	NA	NA
cpd15696[c0]	Dianteisoheptadecanoylphosphatidylethanolamine	1	NA	NA
cpd15722[c0]	Diisoheptadecanoylphosphatidylglycerol	1	NA	NA
cpd15723[c0]	Dianteisoheptadecanoylphosphatidylglycerol	1	NA	NA
cpd15793[c0]	Stearoylcardiolipin (B. subtilis)	1	NA	NA
cpd15794[c0]	Isoheptadecanoylcardiolipin (B. subtilis)	1	NA	NA
cpd15795[c0]	Anteisoheptadecanoylcardiolipin (B. subtilis)	1	NA	NA
cpd15807[c0]	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate-c0	1	NA	NA
cpd15994[c0]	Menaquinol6-c0	1	NA	NA
cpd15995[c0]	Menaquinone6-c0	1	NA	NA
cpd16329[c0]	Doxifluridine-c0	1	NA	NA
cpd16418[c0]	6-Methylmercaptopurine-c0	1	NA	NA
cpd16419[c0]	6-Methylthioinosine-5'-monophosphate-c0	1	NA	NA
cpd16421[c0]	6-Thioinosine-5'-triphosphate-c0	1	NA	NA
cpd16423[c0]	6-Thioguanosine monophosphate-c0	1	NA	NA
cpd16437[c0]	5-Fluorouridine-c0	1	NA	NA
cpd16441[c0]	5-Deoxyribose-1-phosphate-c0	1	NA	NA
cpd16443[c0]	beta-D-Ribofuranose-c0	1	NA	NA
cpd16479[c0]	9-cis-Retinal-c0	1	NA	NA
cpd16736[c0]	C04051-c0	1	NA	NA
cpd16897[c0]	3-Hydroxy-2-methyl-butyryl-CoA-c0	1	NA	NA
cpd17010[c0]	Fatty Acid (n-C5-c0	1	NA	NA
cpd17011[c0]	Iso-C14-c0	1	NA	NA
cpd17012[c0]	iso-C15-c0	1	NA	NA
cpd17013[c0]	Iso-C16-c0	1	NA	NA
cpd17014[c0]	Iso-C7-c0	1	NA	NA
cpd17015[c0]	Iso-C6-c0	1	NA	NA
cpd17018[c0]	heptadecanoyl-ACP (n-C17-c0	1	NA	NA
cpd17026[e0]	methymenaquinol 7-e0	2	NA	NA
cpd17027[e0]	methylmenaquinone 7-e0	2	NA	NA
cpd17029[c0]	pentadecanoyl-ACP (n-C15-c0	1	NA	NA
cpd17044[c0]	1-hydroxyphenazine-c0	1	NA	NA
cpd17083[c0]	phenazine-1-carboxylic acid-c0	1	NA	NA
cpd17150[c0]	(2Z,6E)-Farnesyl diphosphate-c0	1	NA	NA
cpd17424[c0]	2-Aminobut-2-enoate-c0	1	NA	NA
cpd17564[c0]	ditrans,tricis-Hexaprenyl diphosphate-c0	1	NA	NA
cpd17565[c0]	ditrans,dicis-Pentaprenyl diphosphate-c0	1	NA	NA
cpd17566[c0]	ditrans,tetracis-Heptaprenyl diphosphate-c0	1	NA	NA
cpd17567[c0]	ditrans,pentacis-Octaprenyl diphosphate-c0	1	NA	NA
cpd17568[c0]	ditrans,hexacis-Nonaprenyl diphosphate-c0	1	NA	NA
cpd18009[c0]	Ethylmalonyl-CoA-c0	1	NA	NA
cpd18023[c0]	Allopregnane-21-ol-3,20-dione-c0	1	NA	NA
cpd18024[c0]	Allopregnan-20alpha-ol-3-one-c0	1	NA	NA
cpd18025[c0]	Allopregnane-3alpha,20alpha-diol-c0	1	NA	NA
cpd18056[c0]	11beta-Hydroxytestosterone-c0	1	NA	NA
cpd19001[c0]	alpha-D-Glucose-c0	1	NA	NA
cpd19006[c0]	alpha-D-Glucose 6-phosphate-c0	1	NA	NA
cpd19008[c0]	(R)-Acetoin-c0	1	NA	NA
cpd19009[c0]	alpha-D-Mannose-c0	1	NA	NA
cpd19019[c0]	L-Cystathionine-c0	1	NA	NA
cpd19024[c0]	(S)-Propane-1,2-diol-c0	1	NA	NA
cpd19028[c0]	alpha-D-Ribose 5-phosphate-c0	1	NA	NA
cpd19030[c0]	(R)-2,3-Dihydroxy-3-methylbutanoate-c0	1	NA	NA
cpd19035[c0]	beta-D-Fructose 6-phosphate-c0	1	NA	NA
cpd19036[c0]	beta-D-Fructose 1,6-bisphosphate-c0	1	NA	NA
cpd19041[c0]	D-4-Hydroxy-2-oxoglutarate-c0	1	NA	NA
cpd19042[c0]	L-erythro-4-Hydroxyglutamate-c0	1	NA	NA
cpd19047[c0]	(S)-2-Acetolactate-c0	1	NA	NA
cpd19171[c0]	Enzyme N6-(lipoyl)lysine-c0	1	NA	NA
cpd19172[c0]	Enzyme N6-(dihydrolipoyl)lysine-c0	1	NA	NA
cpd19587[c0]	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-Decaprenyl diphosphate-c0	1	NA	NA
cpd21148[c0]	N-Acetyl-alpha-neuraminate-c0	1	NA	NA
cpd21149[c0]	N-Acetyl-beta-neuraminate-c0	1	NA	NA
cpd21488[c0]	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate-c0	1	NA	NA
cpd22039[c0]	3-oxo-choloyl-CoA-c0	1	NA	NA
cpd22312[c0]	Adenylated-ThiS-Proteins-c0	1	NA	NA
cpd23430[c0]	isocholate-c0	1	NA	NA
cpd23430[e0]	isocholate-e0	2	NA	NA
cpd23431[c0]	3-dehydrocholate-c0	1	NA	NA
cpd23431[e0]	3-dehydrocholate-e0	2	NA	NA
cpd24647[c0]	1D-myo-inositol (6)-monophosphate-c0	1	NA	NA
cpd28255[c0]	ThiI-L-cysteine-c0	1	NA	NA
cpd28256[c0]	ThiI-S-sulfanylcysteine-c0	1	NA	NA
cpd28259[c0]	Thiocarboxyadenylated-ThiS-Proteins-c0	1	NA	NA
cpd30321[c0]	beta-D-Fructose-c0	1	NA	NA
cpd32588[c0]	3-oxochenodeoxycholoyl-CoA-c0	1	NA	NA
cpd35799[c0]	12alpha-hydroxy-3-oxo-5beta-cholan-24-oate-c0	1	NA	NA
